pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
151,0,7,0,365,0,0,0,24,24,99999,0,0,1517,0.388,9.312,0.6,0.6
151,0,8,0,101,0,0,0,384,384,99999,0,0,1518,0.275,105.6,0.5,0.5
151,0,9,0,71,0,0,0,24,24,99999,0,0,1519,0.288,6.912,0.5,0.5
152,0,0,0,9,0,0,0,180,180,99999,0,0,1520,0.1,18.0,0.4,0.4
152,0,1,0,261,0,0,0,192,192,99999,0,0,1521,0.408,78.336,0.6,0.6
152,0,2,0,90,0,0,0,24,24,99999,0,0,1522,0.42,10.08,0.5,0.5
152,0,3,0,152,0,0,0,12,12,99999,0,0,1523,0.708,8.496,0.5,0.5
152,0,4,0,55,0,0,0,72,72,99999,0,0,1524,0.15,10.8,0.5,0.5
152,0,5,0,38,0,0,0,384,384,99999,0,0,1525,0.275,105.6,0.4,0.4
152,0,6,0,236,0,0,0,210,210,99999,0,0,1526,0.103,21.63,0.6,0.6
152,0,7,0,423,0,0,0,48,48,99999,0,0,1527,0.191,9.168,0.6,0.6
152,0,8,0,359,0,0,0,96,96,99999,0,0,1528,0.608,58.368,0.6,0.6
152,0,9,0,342,0,0,0,72,72,99999,0,0,1529,0.65,46.8,0.6,0.6
153,0,0,0,476,0,0,0,24,24,99999,0,0,1530,0.405,9.72,0.6,0.6
153,0,1,0,158,0,0,0,96,96,99999,0,0,1531,0.633,60.768,0.5,0.5
153,0,2,0,464,0,0,0,336,336,99999,0,0,1532,0.259,87.024,0.6,0.6
153,0,3,0,48,0,0,0,360,360,99999,0,0,1533,0.275,99.0,0.4,0.4
153,0,4,0,24,0,0,0,20,20,99999,0,0,1534,0.441,8.82,0.4,0.4
153,0,5,0,278,0,0,0,14,14,99999,0,0,1535,0.556,7.784,0.6,0.6
153,0,6,0,168,0,0,0,336,336,99999,0,0,1536,0.291,97.776,0.5,0.5
153,0,7,0,45,0,0,0,72,72,99999,0,0,1537,0.125,9.0,0.4,0.4
153,0,8,0,268,0,0,0,18,18,99999,0,0,1538,0.238,4.284,0.6,0.6
153,0,9,0,210,0,0,0,96,96,99999,0,0,1539,0.637,61.152,0.6,0.6
154,0,0,0,48,0,0,0,360,360,99999,0,0,1540,0.275,99.0,0.4,0.4
154,0,1,0,18,0,0,0,30,30,99999,0,0,1541,0.333,9.99,0.4,0.4
154,0,2,0,362,0,0,0,32,32,99999,0,0,1542,2.206,70.592,0.6,0.6
154,0,3,0,188,0,0,0,12,12,99999,0,0,1543,1.147,13.764,0.5,0.5
154,0,4,0,47,0,0,0,30,30,99999,0,0,1544,0.365,10.95,0.4,0.4
154,0,5,0,127,0,0,0,192,192,99999,0,0,1545,0.398,76.416,0.5,0.5
154,0,6,0,35,0,0,0,192,192,99999,0,0,1546,0.361,69.312,0.4,0.4
154,0,7,0,135,0,0,0,96,96,99999,0,0,1547,0.716,68.736,0.5,0.5
154,0,8,0,20,0,0,0,216,216,99999,0,0,1548,0.386,83.376,0.4,0.4
154,0,9,0,120,0,0,0,240,240,99999,0,0,1549,0.3,72.0,0.5,0.5
155,0,0,0,201,0,0,0,60,60,99999,0,0,1550,0.225,13.5,0.6,0.6
155,0,1,0,144,0,0,0,360,360,99999,0,0,1551,0.275,99.0,0.5,0.5
155,0,2,0,15,0,0,0,12,12,99999,0,0,1552,0.367,4.404,0.4,0.4
155,0,3,0,122,0,0,0,48,48,99999,0,0,1553,0.208,9.984,0.5,0.5
155,0,4,0,44,0,0,0,120,120,99999,0,0,1554,0.62,74.4,0.4,0.4
155,0,5,0,68,0,0,0,320,320,99999,0,0,1555,0.052,16.64,0.5,0.5
155,0,6,0,221,0,0,0,20,20,99999,0,0,1556,1.0,20.0,0.6,0.6
155,0,7,0,165,0,0,0,70,70,99999,0,0,1557,0.173,12.11,0.5,0.5
155,0,8,0,116,0,0,0,24,24,99999,0,0,1558,0.407,9.768,0.5,0.5
155,0,9,0,409,0,0,0,48,48,99999,0,0,1559,0.218,10.464,0.6,0.6
156,0,0,0,298,0,0,0,216,216,99999,0,0,1560,0.333,71.928,0.6,0.6
156,0,1,0,49,0,0,0,240,240,99999,0,0,1561,0.408,97.92,0.4,0.4
156,0,2,0,0,0,0,0,36,36,99999,0,0,1562,1.602,57.672,0.4,0.4
156,0,3,0,47,0,0,0,30,30,99999,0,0,1563,0.365,10.95,0.4,0.4
156,0,4,0,367,0,0,0,210,210,99999,0,0,1564,0.092,19.32,0.6,0.6
156,0,5,0,79,0,0,0,24,24,99999,0,0,1565,0.429,10.296,0.5,0.5
156,0,6,0,149,0,0,0,240,240,99999,0,0,1566,0.355,85.2,0.5,0.5
156,0,7,0,216,0,0,0,20,20,99999,0,0,1567,1.0,20.0,0.6,0.6
156,0,8,0,42,0,0,0,30,30,99999,0,0,1568,0.454,13.62,0.4,0.4
156,0,9,0,147,0,0,0,384,384,99999,0,0,1569,0.276,105.984,0.5,0.5
157,0,0,0,100,0,0,0,36,36,99999,0,0,1570,0.345,12.42,0.5,0.5
157,0,1,0,492,0,0,0,216,216,99999,0,0,1571,0.358,77.328,0.6,0.6
157,0,2,0,44,0,0,0,120,120,99999,0,0,1572,0.62,74.4,0.4,0.4
157,0,3,0,144,0,0,0,360,360,99999,0,0,1573,0.275,99.0,0.5,0.5
157,0,4,0,190,0,0,0,8,8,99999,0,0,1574,0.565,4.52,0.5,0.5
157,0,5,0,435,0,0,0,9,9,99999,0,0,1575,0.62,5.58,0.6,0.6
157,0,6,0,167,0,0,0,240,240,99999,0,0,1576,0.284,68.16,0.5,0.5
157,0,7,0,24,0,0,0,20,20,99999,0,0,1577,0.441,8.82,0.4,0.4
157,0,8,0,0,0,0,0,36,36,99999,0,0,1578,1.602,57.672,0.4,0.4
157,0,9,0,157,0,0,0,12,12,99999,0,0,1579,0.227,2.724,0.5,0.5
158,0,0,0,330,0,0,0,36,36,99999,0,0,1580,0.383,13.788,0.6,0.6
158,0,1,0,7,0,0,0,192,192,99999,0,0,1581,0.45,86.4,0.4,0.4
158,0,2,0,470,0,0,0,48,48,99999,0,0,1582,1.322,63.456,0.6,0.6
158,0,3,0,400,0,0,0,36,36,99999,0,0,1583,1.037,37.332,0.6,0.6
158,0,4,0,186,0,0,0,70,70,99999,0,0,1584,0.181,12.67,0.5,0.5
158,0,5,0,237,0,0,0,24,24,99999,0,0,1585,2.24,53.76,0.6,0.6
158,0,6,0,129,0,0,0,48,48,99999,0,0,1586,0.25,12.0,0.5,0.5
158,0,7,0,2,0,0,0,24,24,99999,0,0,1587,0.405,9.72,0.4,0.4
158,0,8,0,283,0,0,0,20,20,99999,0,0,1588,1.0,20.0,0.6,0.6
158,0,9,0,25,0,0,0,30,30,99999,0,0,1589,0.454,13.62,0.4,0.4
159,0,0,0,209,0,0,0,210,210,99999,0,0,1590,0.115,24.15,0.6,0.6
159,0,1,0,96,0,0,0,96,96,99999,0,0,1591,0.668,64.128,0.5,0.5
159,0,2,0,21,0,0,0,432,432,99999,0,0,1592,0.165,71.28,0.4,0.4
159,0,3,0,103,0,0,0,168,168,99999,0,0,1593,0.125,21.0,0.5,0.5
159,0,4,0,222,0,0,0,456,456,99999,0,0,1594,0.219,99.864,0.6,0.6
159,0,5,0,75,0,0,0,12,12,99999,0,0,1595,1.138,13.656,0.5,0.5
159,0,6,0,133,0,0,0,14,14,99999,0,0,1596,0.439,6.146,0.5,0.5
159,0,7,0,89,0,0,0,60,60,99999,0,0,1597,0.142,8.52,0.5,0.5
159,0,8,0,42,0,0,0,30,30,99999,0,0,1598,0.454,13.62,0.4,0.4
159,0,9,0,393,0,0,0,36,36,99999,0,0,1599,0.169,6.084,0.6,0.6
160,0,0,0,305,0,0,0,72,72,99999,0,0,1600,0.181,13.032,0.6,0.6
160,0,1,0,469,0,0,0,13,13,99999,0,0,1601,0.8,10.4,0.6,0.6
160,0,2,0,207,0,0,0,36,36,99999,0,0,1602,0.469,16.884,0.6,0.6
160,0,3,0,322,0,0,0,97,97,99999,0,0,1603,0.2,19.4,0.6,0.6
160,0,4,0,408,0,0,0,96,96,99999,0,0,1604,0.088,8.448,0.6,0.6
160,0,5,0,22,0,0,0,72,72,99999,0,0,1605,0.125,9.0,0.4,0.4
160,0,6,0,14,0,0,0,12,12,99999,0,0,1606,0.41,4.92,0.4,0.4
160,0,7,0,70,0,0,0,24,24,99999,0,0,1607,0.437,10.488,0.5,0.5
160,0,8,0,16,0,0,0,12,12,99999,0,0,1608,0.301,3.612,0.4,0.4
160,0,9,0,36,0,0,0,12,12,99999,0,0,1609,3.463,41.556,0.4,0.4
161,0,0,0,428,0,0,0,20,20,99999,0,0,1610,0.13,2.6,0.6,0.6
161,0,1,0,10,0,0,0,210,210,99999,0,0,1611,0.118,24.78,0.4,0.4
161,0,2,0,470,0,0,0,48,48,99999,0,0,1612,1.322,63.456,0.6,0.6
161,0,3,0,2,0,0,0,24,24,99999,0,0,1613,0.405,9.72,0.4,0.4
161,0,4,0,38,0,0,0,384,384,99999,0,0,1614,0.275,105.6,0.4,0.4
161,0,5,0,202,0,0,0,312,312,99999,0,0,1615,0.329,102.648,0.6,0.6
161,0,6,0,492,0,0,0,216,216,99999,0,0,1616,0.358,77.328,0.6,0.6
161,0,7,0,141,0,0,0,30,30,99999,0,0,1617,0.454,13.62,0.5,0.5
161,0,8,0,74,0,0,0,288,288,99999,0,0,1618,0.291,83.808,0.5,0.5
161,0,9,0,286,0,0,0,264,264,99999,0,0,1619,0.273,72.072,0.6,0.6
162,0,0,0,30,0,0,0,24,24,99999,0,0,1620,0.387,9.288,0.4,0.4
162,0,1,0,61,0,0,0,108,108,99999,0,0,1621,0.229,24.732,0.5,0.5
162,0,2,0,452,0,0,0,12,12,99999,0,0,1622,4.225,50.7,0.6,0.6
162,0,3,0,195,0,0,0,30,30,99999,0,0,1623,0.589,17.67,0.5,0.5
162,0,4,0,156,0,0,0,81,81,99999,0,0,1624,0.2,16.2,0.5,0.5
162,0,5,0,6,0,0,0,10,10,99999,0,0,1625,0.34,3.4,0.4,0.4
162,0,6,0,396,0,0,0,12,12,99999,0,0,1626,0.33,3.96,0.6,0.6
162,0,7,0,78,0,0,0,240,240,99999,0,0,1627,0.37,88.8,0.5,0.5
162,0,8,0,39,0,0,0,360,360,99999,0,0,1628,0.276,99.36,0.4,0.4
162,0,9,0,46,0,0,0,30,30,99999,0,0,1629,0.373,11.19,0.4,0.4
163,0,0,0,264,0,0,0,96,96,99999,0,0,1630,0.595,57.12,0.6,0.6
163,0,1,0,27,0,0,0,336,336,99999,0,0,1631,0.267,89.712,0.4,0.4
163,0,2,0,28,0,0,0,12,12,99999,0,0,1632,0.387,4.644,0.4,0.4
163,0,3,0,172,0,0,0,30,30,99999,0,0,1633,0.166,4.98,0.5,0.5
163,0,4,0,259,0,0,0,216,216,99999,0,0,1634,0.42,90.72,0.6,0.6
163,0,5,0,357,0,0,0,6,6,99999,0,0,1635,2.165,12.99,0.6,0.6
163,0,6,0,40,0,0,0,24,24,99999,0,0,1636,2.218,53.232,0.4,0.4
163,0,7,0,158,0,0,0,96,96,99999,0,0,1637,0.633,60.768,0.5,0.5
163,0,8,0,433,0,0,0,48,48,99999,0,0,1638,1.356,65.088,0.6,0.6
163,0,9,0,29,0,0,0,360,360,99999,0,0,1639,0.274,98.64,0.4,0.4
164,0,0,0,75,0,0,0,12,12,99999,0,0,1640,1.138,13.656,0.5,0.5
164,0,1,0,50,0,0,0,27,27,99999,0,0,1641,3.0,81.0,0.5,0.5
164,0,2,0,7,0,0,0,192,192,99999,0,0,1642,0.45,86.4,0.4,0.4
164,0,3,0,82,0,0,0,168,168,99999,0,0,1643,0.446,74.928,0.5,0.5
164,0,4,0,47,0,0,0,30,30,99999,0,0,1644,0.365,10.95,0.4,0.4
164,0,5,0,101,0,0,0,384,384,99999,0,0,1645,0.275,105.6,0.5,0.5
164,0,6,0,159,0,0,0,336,336,99999,0,0,1646,0.245,82.32,0.5,0.5
164,0,7,0,125,0,0,0,48,48,99999,0,0,1647,1.25,60.0,0.5,0.5
164,0,8,0,384,0,0,0,12,12,99999,0,0,1648,3.9,46.8,0.6,0.6
164,0,9,0,95,0,0,0,240,240,99999,0,0,1649,0.409,98.16,0.5,0.5
165,0,0,0,376,0,0,0,36,36,99999,0,0,1650,0.218,7.848,0.6,0.6
165,0,1,0,220,0,0,0,20,20,99999,0,0,1651,1.0,20.0,0.6,0.6
165,0,2,0,12,0,0,0,8,8,99999,0,0,1652,0.306,2.448,0.4,0.4
165,0,3,0,15,0,0,0,12,12,99999,0,0,1653,0.367,4.404,0.4,0.4
165,0,4,0,169,0,0,0,80,80,99999,0,0,1654,1.046,83.68,0.5,0.5
165,0,5,0,430,0,0,0,12,12,99999,0,0,1655,1.043,12.516,0.6,0.6
165,0,6,0,475,0,0,0,60,60,99999,0,0,1656,0.871,52.26,0.6,0.6
165,0,7,0,332,0,0,0,72,72,99999,0,0,1657,0.233,16.776,0.6,0.6
165,0,8,0,415,0,0,0,36,36,99999,0,0,1658,1.667,60.012,0.6,0.6
165,0,9,0,357,0,0,0,6,6,99999,0,0,1659,2.165,12.99,0.6,0.6
166,0,0,0,157,0,0,0,12,12,99999,0,0,1660,0.227,2.724,0.5,0.5
166,0,1,0,58,0,0,0,264,264,99999,0,0,1661,0.276,72.864,0.5,0.5
166,0,2,0,17,0,0,0,108,108,99999,0,0,1662,0.176,19.008,0.4,0.4
166,0,3,0,4,0,0,0,6,6,99999,0,0,1663,0.425,2.55,0.4,0.4
166,0,4,0,138,0,0,0,36,36,99999,0,0,1664,0.39,14.04,0.5,0.5
166,0,5,0,342,0,0,0,72,72,99999,0,0,1665,0.65,46.8,0.6,0.6
166,0,6,0,275,0,0,0,36,36,99999,0,0,1666,0.368,13.248,0.6,0.6
166,0,7,0,358,0,0,0,24,24,99999,0,0,1667,2.37,56.88,0.6,0.6
166,0,8,0,64,0,0,0,24,24,99999,0,0,1668,0.334,8.016,0.5,0.5
166,0,9,0,31,0,0,0,72,72,99999,0,0,1669,0.125,9.0,0.4,0.4
167,0,0,0,44,0,0,0,120,120,99999,0,0,1670,0.62,74.4,0.4,0.4
167,0,1,0,66,0,0,0,72,72,99999,0,0,1671,0.233,16.776,0.5,0.5
167,0,2,0,194,0,0,0,288,288,99999,0,0,1672,0.229,65.952,0.5,0.5
167,0,3,0,56,0,0,0,192,192,99999,0,0,1673,0.37,71.04,0.5,0.5
167,0,4,0,139,0,0,0,28,28,99999,0,0,1674,0.168,4.704,0.5,0.5
167,0,5,0,25,0,0,0,30,30,99999,0,0,1675,0.454,13.62,0.4,0.4
167,0,6,0,112,0,0,0,216,216,99999,0,0,1676,0.375,81.0,0.5,0.5
167,0,7,0,82,0,0,0,168,168,99999,0,0,1677,0.446,74.928,0.5,0.5
167,0,8,0,387,0,0,0,27,27,99999,0,0,1678,1.0,27.0,0.6,0.6
167,0,9,0,17,0,0,0,108,108,99999,0,0,1679,0.176,19.008,0.4,0.4
168,0,0,0,71,0,0,0,24,24,99999,0,0,1680,0.288,6.912,0.5,0.5
168,0,1,0,101,0,0,0,384,384,99999,0,0,1681,0.275,105.6,0.5,0.5
168,0,2,0,173,0,0,0,96,96,99999,0,0,1682,0.645,61.92,0.5,0.5
168,0,3,0,391,0,0,0,5,5,99999,0,0,1683,7.23,36.15,0.6,0.6
168,0,4,0,124,0,0,0,12,12,99999,0,0,1684,0.292,3.504,0.5,0.5
168,0,5,0,77,0,0,0,264,264,99999,0,0,1685,0.283,74.712,0.5,0.5
168,0,6,0,249,0,0,0,12,12,99999,0,0,1686,5.442,65.304,0.6,0.6
168,0,7,0,456,0,0,0,8,8,99999,0,0,1687,1.0,8.0,0.6,0.6
168,0,8,0,461,0,0,0,60,60,99999,0,0,1688,0.322,19.32,0.6,0.6
168,0,9,0,161,0,0,0,210,210,99999,0,0,1689,0.114,23.94,0.5,0.5
169,0,0,0,66,0,0,0,72,72,99999,0,0,1690,0.233,16.776,0.5,0.5
169,0,1,0,444,0,0,0,24,24,99999,0,0,1691,2.138,51.312,0.6,0.6
169,0,2,0,347,0,0,0,36,36,99999,0,0,1692,0.257,9.252,0.6,0.6
169,0,3,0,50,0,0,0,27,27,99999,0,0,1693,3.0,81.0,0.5,0.5
169,0,4,0,217,0,0,0,72,72,99999,0,0,1694,0.233,16.776,0.6,0.6
169,0,5,0,16,0,0,0,12,12,99999,0,0,1695,0.301,3.612,0.4,0.4
169,0,6,0,199,0,0,0,10,10,99999,0,0,1696,5.345,53.45,0.5,0.5
169,0,7,0,72,0,0,0,120,120,99999,0,0,1697,0.62,74.4,0.5,0.5
169,0,8,0,28,0,0,0,12,12,99999,0,0,1698,0.387,4.644,0.4,0.4
169,0,9,0,59,0,0,0,36,36,99999,0,0,1699,0.363,13.068,0.5,0.5
170,0,0,0,262,0,0,0,15,15,99999,0,0,1700,0.584,8.76,0.6,0.6
170,0,1,0,18,0,0,0,30,30,99999,0,0,1701,0.333,9.99,0.4,0.4
170,0,2,0,241,0,0,0,6,6,99999,0,0,1702,0.46,2.76,0.6,0.6
170,0,3,0,28,0,0,0,12,12,99999,0,0,1703,0.387,4.644,0.4,0.4
170,0,4,0,49,0,0,0,240,240,99999,0,0,1704,0.408,97.92,0.4,0.4
170,0,5,0,58,0,0,0,264,264,99999,0,0,1705,0.276,72.864,0.5,0.5
170,0,6,0,349,0,0,0,24,24,99999,0,0,1706,2.3,55.2,0.6,0.6
170,0,7,0,454,0,0,0,27,27,99999,0,0,1707,2.0,54.0,0.6,0.6
170,0,8,0,466,0,0,0,16,16,99999,0,0,1708,0.381,6.096,0.6,0.6
170,0,9,0,231,0,0,0,24,24,99999,0,0,1709,0.514,12.336,0.6,0.6
171,0,0,0,201,0,0,0,60,60,99999,0,0,1710,0.225,13.5,0.6,0.6
171,0,1,0,70,0,0,0,24,24,99999,0,0,1711,0.437,10.488,0.5,0.5
171,0,2,0,276,0,0,0,16,16,99999,0,0,1712,1.25,20.0,0.6,0.6
171,0,3,0,480,0,0,0,27,27,99999,0,0,1713,3.0,81.0,0.6,0.6
171,0,4,0,103,0,0,0,168,168,99999,0,0,1714,0.125,21.0,0.5,0.5
171,0,5,0,177,0,0,0,80,80,99999,0,0,1715,1.08,86.4,0.5,0.5
171,0,6,0,84,0,0,0,24,24,99999,0,0,1716,0.376,9.024,0.5,0.5
171,0,7,0,341,0,0,0,96,96,99999,0,0,1717,0.665,63.84,0.6,0.6
171,0,8,0,59,0,0,0,36,36,99999,0,0,1718,0.363,13.068,0.5,0.5
171,0,9,0,387,0,0,0,27,27,99999,0,0,1719,1.0,27.0,0.6,0.6
172,0,0,0,160,0,0,0,10,10,99999,0,0,1720,6.195,61.95,0.5,0.5
172,0,1,0,24,0,0,0,20,20,99999,0,0,1721,0.441,8.82,0.4,0.4
172,0,2,0,430,0,0,0,12,12,99999,0,0,1722,1.043,12.516,0.6,0.6
172,0,3,0,23,0,0,0,210,210,99999,0,0,1723,0.11,23.1,0.4,0.4
172,0,4,0,152,0,0,0,12,12,99999,0,0,1724,0.708,8.496,0.5,0.5
172,0,5,0,163,0,0,0,96,96,99999,0,0,1725,0.657,63.072,0.5,0.5
172,0,6,0,372,0,0,0,36,36,99999,0,0,1726,0.229,8.244,0.6,0.6
172,0,7,0,69,0,0,0,48,48,99999,0,0,1727,0.176,8.448,0.5,0.5
172,0,8,0,216,0,0,0,20,20,99999,0,0,1728,1.0,20.0,0.6,0.6
172,0,9,0,240,0,0,0,312,312,99999,0,0,1729,0.279,87.048,0.6,0.6
173,0,0,0,9,0,0,0,180,180,99999,0,0,1730,0.1,18.0,0.4,0.4
173,0,1,0,162,0,0,0,24,24,99999,0,0,1731,0.698,16.752,0.5,0.5
173,0,2,0,275,0,0,0,36,36,99999,0,0,1732,0.368,13.248,0.6,0.6
173,0,3,0,152,0,0,0,12,12,99999,0,0,1733,0.708,8.496,0.5,0.5
173,0,4,0,179,0,0,0,24,24,99999,0,0,1734,0.324,7.776,0.5,0.5
173,0,5,0,312,0,0,0,24,24,99999,0,0,1735,2.223,53.352,0.6,0.6
173,0,6,0,160,0,0,0,10,10,99999,0,0,1736,6.195,61.95,0.5,0.5
173,0,7,0,396,0,0,0,12,12,99999,0,0,1737,0.33,3.96,0.6,0.6
173,0,8,0,61,0,0,0,108,108,99999,0,0,1738,0.229,24.732,0.5,0.5
173,0,9,0,29,0,0,0,360,360,99999,0,0,1739,0.274,98.64,0.4,0.4
174,0,0,0,409,0,0,0,48,48,99999,0,0,1740,0.218,10.464,0.6,0.6
174,0,1,0,265,0,0,0,30,30,99999,0,0,1741,0.468,14.04,0.6,0.6
174,0,2,0,116,0,0,0,24,24,99999,0,0,1742,0.407,9.768,0.5,0.5
174,0,3,0,322,0,0,0,97,97,99999,0,0,1743,0.2,19.4,0.6,0.6
174,0,4,0,277,0,0,0,96,96,99999,0,0,1744,0.668,64.128,0.6,0.6
174,0,5,0,40,0,0,0,24,24,99999,0,0,1745,2.218,53.232,0.4,0.4
174,0,6,0,392,0,0,0,360,360,99999,0,0,1746,0.156,56.16,0.6,0.6
174,0,7,0,49,0,0,0,240,240,99999,0,0,1747,0.408,97.92,0.4,0.4
174,0,8,0,396,0,0,0,12,12,99999,0,0,1748,0.33,3.96,0.6,0.6
174,0,9,0,142,0,0,0,384,384,99999,0,0,1749,0.274,105.216,0.5,0.5
175,0,0,0,36,0,0,0,12,12,99999,0,0,1750,3.463,41.556,0.4,0.4
175,0,1,0,448,0,0,0,77,77,99999,0,0,1751,0.2,15.4,0.6,0.6
175,0,2,0,26,0,0,0,360,360,99999,0,0,1752,0.274,98.64,0.4,0.4
175,0,3,0,156,0,0,0,81,81,99999,0,0,1753,0.2,16.2,0.5,0.5
175,0,4,0,458,0,0,0,24,24,99999,0,0,1754,0.272,6.528,0.6,0.6
175,0,5,0,106,0,0,0,24,24,99999,0,0,1755,0.49,11.76,0.5,0.5
175,0,6,0,19,0,0,0,12,12,99999,0,0,1756,0.28,3.36,0.4,0.4
175,0,7,0,367,0,0,0,210,210,99999,0,0,1757,0.092,19.32,0.6,0.6
175,0,8,0,377,0,0,0,40,40,99999,0,0,1758,0.369,14.76,0.6,0.6
175,0,9,0,157,0,0,0,12,12,99999,0,0,1759,0.227,2.724,0.5,0.5
176,0,0,0,41,0,0,0,80,80,99999,0,0,1760,0.152,12.16,0.4,0.4
176,0,1,0,141,0,0,0,30,30,99999,0,0,1761,0.454,13.62,0.5,0.5
176,0,2,0,7,0,0,0,192,192,99999,0,0,1762,0.45,86.4,0.4,0.4
176,0,3,0,40,0,0,0,24,24,99999,0,0,1763,2.218,53.232,0.4,0.4
176,0,4,0,26,0,0,0,360,360,99999,0,0,1764,0.274,98.64,0.4,0.4
176,0,5,0,16,0,0,0,12,12,99999,0,0,1765,0.301,3.612,0.4,0.4
176,0,6,0,402,0,0,0,77,77,99999,0,0,1766,0.2,15.4,0.6,0.6
176,0,7,0,45,0,0,0,72,72,99999,0,0,1767,0.125,9.0,0.4,0.4
176,0,8,0,23,0,0,0,210,210,99999,0,0,1768,0.11,23.1,0.4,0.4
176,0,9,0,150,0,0,0,24,24,99999,0,0,1769,0.387,9.288,0.5,0.5
177,0,0,0,231,0,0,0,24,24,99999,0,0,1770,0.514,12.336,0.6,0.6
177,0,1,0,38,0,0,0,384,384,99999,0,0,1771,0.275,105.6,0.4,0.4
177,0,2,0,2,0,0,0,24,24,99999,0,0,1772,0.405,9.72,0.4,0.4
177,0,3,0,44,0,0,0,120,120,99999,0,0,1773,0.62,74.4,0.4,0.4
177,0,4,0,153,0,0,0,42,42,99999,0,0,1774,0.43,18.06,0.5,0.5
177,0,5,0,35,0,0,0,192,192,99999,0,0,1775,0.361,69.312,0.4,0.4
177,0,6,0,67,0,0,0,12,12,99999,0,0,1776,0.328,3.936,0.5,0.5
177,0,7,0,152,0,0,0,12,12,99999,0,0,1777,0.708,8.496,0.5,0.5
177,0,8,0,352,0,0,0,360,360,99999,0,0,1778,0.206,74.16,0.6,0.6
177,0,9,0,49,0,0,0,240,240,99999,0,0,1779,0.408,97.92,0.4,0.4
178,0,0,0,189,0,0,0,36,36,99999,0,0,1780,0.342,12.312,0.5,0.5
178,0,1,0,15,0,0,0,12,12,99999,0,0,1781,0.367,4.404,0.4,0.4
178,0,2,0,7,0,0,0,192,192,99999,0,0,1782,0.45,86.4,0.4,0.4
178,0,3,0,300,0,0,0,13,13,99999,0,0,1783,0.8,10.4,0.6,0.6
178,0,4,0,47,0,0,0,30,30,99999,0,0,1784,0.365,10.95,0.4,0.4
178,0,5,0,364,0,0,0,60,60,99999,0,0,1785,0.16,9.6,0.6,0.6
178,0,6,0,115,0,0,0,192,192,99999,0,0,1786,0.389,74.688,0.5,0.5
178,0,7,0,180,0,0,0,216,216,99999,0,0,1787,0.408,88.128,0.5,0.5
178,0,8,0,491,0,0,0,312,312,99999,0,0,1788,0.329,102.648,0.6,0.6
178,0,9,0,351,0,0,0,192,192,99999,0,0,1789,0.368,70.656,0.6,0.6
179,0,0,0,268,0,0,0,18,18,99999,0,0,1790,0.238,4.284,0.6,0.6
179,0,1,0,415,0,0,0,36,36,99999,0,0,1791,1.667,60.012,0.6,0.6
179,0,2,0,125,0,0,0,48,48,99999,0,0,1792,1.25,60.0,0.5,0.5
179,0,3,0,197,0,0,0,432,432,99999,0,0,1793,0.164,70.848,0.5,0.5
179,0,4,0,82,0,0,0,168,168,99999,0,0,1794,0.446,74.928,0.5,0.5
179,0,5,0,20,0,0,0,216,216,99999,0,0,1795,0.386,83.376,0.4,0.4
179,0,6,0,370,0,0,0,240,240,99999,0,0,1796,0.415,99.6,0.6,0.6
179,0,7,0,191,0,0,0,264,264,99999,0,0,1797,0.283,74.712,0.5,0.5
179,0,8,0,93,0,0,0,30,30,99999,0,0,1798,0.281,8.43,0.5,0.5
179,0,9,0,253,0,0,0,96,96,99999,0,0,1799,0.635,60.96,0.6,0.6
180,0,0,0,186,0,0,0,70,70,99999,0,0,1800,0.181,12.67,0.5,0.5
180,0,1,0,251,0,0,0,408,408,99999,0,0,1801,0.159,64.872,0.6,0.6
180,0,2,0,43,0,0,0,240,240,99999,0,0,1802,0.3,72.0,0.4,0.4
180,0,3,0,18,0,0,0,30,30,99999,0,0,1803,0.333,9.99,0.4,0.4
180,0,4,0,207,0,0,0,36,36,99999,0,0,1804,0.469,16.884,0.6,0.6
180,0,5,0,103,0,0,0,168,168,99999,0,0,1805,0.125,21.0,0.5,0.5
180,0,6,0,63,0,0,0,70,70,99999,0,0,1806,0.181,12.67,0.5,0.5
180,0,7,0,348,0,0,0,192,192,99999,0,0,1807,0.397,76.224,0.6,0.6
180,0,8,0,339,0,0,0,60,60,99999,0,0,1808,0.21,12.6,0.6,0.6
180,0,9,0,108,0,0,0,210,210,99999,0,0,1809,0.108,22.68,0.5,0.5
181,0,0,0,486,0,0,0,16,16,99999,0,0,1810,0.785,12.56,0.6,0.6
181,0,1,0,253,0,0,0,96,96,99999,0,0,1811,0.635,60.96,0.6,0.6
181,0,2,0,138,0,0,0,36,36,99999,0,0,1812,0.39,14.04,0.5,0.5
181,0,3,0,30,0,0,0,24,24,99999,0,0,1813,0.387,9.288,0.4,0.4
181,0,4,0,123,0,0,0,20,20,99999,0,0,1814,0.28,5.6,0.5,0.5
181,0,5,0,230,0,0,0,60,60,99999,0,0,1815,0.108,6.48,0.6,0.6
181,0,6,0,141,0,0,0,30,30,99999,0,0,1816,0.454,13.62,0.5,0.5
181,0,7,0,25,0,0,0,30,30,99999,0,0,1817,0.454,13.62,0.4,0.4
